reviewContent,label,rating
"mantap kurirnya sopan dan baik, semoga awet",positive,5
"pesan tanggal 8.8 pkl 00.05 diharga 2jt + 35rb ongkir (sudah muter2 mencari tv led fhd 40"" enggak ada yang dapat harga segini!!!), langsung dikirim, dan diterima tanggal 9.8 dengan jne trucking (ukuran paket lumayan gede). kelengkapan: tv led 40"" tipe 40D3A, 2 kaki, remote control + batre 2xa, manual, & kartu garansi. Sudah dites & berfungsi dengan baik menonton tv antena lokal, menonton film dari flash disk.  NB:  - baru engah kalo colokan usb nya cuma 1, mengira ada 2 kayak colokan hdmi - pilih 40"" karena sesuai budget dan kalo mau jadi smart tv tinggal tambahkan android tv box di kisaran 300rb-1jtan, menonton di colokan hdmi.",positive,5
walaupun awal ada masalah tapi sudah diselesaika oleh seler...good,positive,4
"Barang belum di coba, packing plastik dalam nya pecah. Semoga berfungsi dengan baik",negative,3
"Flashdisknya bisa digukan cukup baik. Tapi otgnya enggak bisa, sudah digunakan beberapa hp juga tetap enggak bisa connect.",negative,1
"Saya mau mengajukan kredit,caranya seperti apa,085692294155,terima kasih",negative,2
"pesan hari senin (langsung diproses lazad) - selasa pagi sudah di Dakota Cargo - saya tunggu si/di jumat malam barang belum saya terima juga.. Sabar sabar sabar.. Lah kalo nyebrang pulau sama wajar,  nah ini kirim ke bekasi doang ngabisin sabar",negative,3
Alhamdulillah amanah & barang sampai dengan selamat insyaallah awet... terimakasih !melipat_tangan_warna_kulit_cerah!,positive,4
isi sesuai... packing nya lebih di rapi ini lagi... kurir ramah..  yang jlas.  sesuai Dengan harga,positive,5
otg berkarat untung masih bisa dipke,negative,3
baru bagus,positive,5
Barang di terima enggak di packing kayu pas saya terima terus di buka barangnya pecah dan tidak di berikan remote,negative,1
kecewa nih..masa barang baru deh kena LCD nya garis2 hitam..aneh banget.team quality check nya bagaimana sih..tv rusak kok dikiirim juga.kan hrga nya juga enggak kaleng2!!kalo mau di return enggak bisa ganti TV malah kevoucer,negative,1
Sangat bagus banget,positive,5
storage enggak sesuai realita,negative,3
barang nya enggak bisa dipakai nyesal sebab enggak bisa copy paste pantasan murah,negative,1
Akhirnya datang juga walupun cukup lama. Yaitu menunggu 5hari. Jasa kurir pos indonesia ya kata istri saya kurir meminta rokok supaya dikasi ongkos lagi mungkin. enggak dikasi sama istri sih lantaran gkada saya. Coba kalo ada saya. enggak tau tuh mau saya apai kurir ya. Saran saya ke lazada pakai kurir lex saja padahal,negative,3
Bisa di cicil jadi 1.899.000,positive,5
sudah lewat bts waktu estimasi.2minggu lebih.. enggak datang juga ini brng.. kecewa berat... kalo enggak datang juga balikin deh uangnya,negative,1
bagus sekali semua normal,positive,5
BELI 2 enggak FUNGSI SEMUA.DIKASIH FILE FILE NYA HILANG.BUSUK.,negative,1
"barang orisinal sesuai gambar, malam order siang barang datang, sangat puas blanja di  lazada",positive,5
Berfungsi dengan baik...,positive,5
Barang yang diterima Bagus. Kemasan sangat terjaga dengan baik.  Di pakai juga enggak ada masalah selama ini.  Mau order lagi flashdisk nya.,positive,5
bagus dan pengiriman barang cepat... terima kasih lazada,positive,5
"mantap, barang sesuai gambar. hanya saja pas buka bingung soalnya enggak dikasih tanda di barangnya untuk buka. good seller. !jempol_ke_atas!",positive,5
terima kasih banyak berfungsi dengan baik,positive,5
"Barang sudah sampai cuman enggak bisa di pakai,,saya benar-benar kecewa dengan produknya",negative,1
barangnya sesuai. semoga awet,positive,5
"Barang telah kami terima terlambat 1 hari dari tanggal yang diinformasikan (melebihi batas tanggal yang telah tertera), kualitas barang pesanan sangat baik dan masih baru plus dengan bonus hadiah yang ditawarkan. #thanks for lazada",negative,3
barang kali orisinal sesuai pesanan.terima kasih,positive,5
"harganya paling murah dari yang lain(ketika pemesanan) walau enggak dapat case tapi storejet memang enggak perlu, packing rapi, di lapis kardus lagi sesuai ukuran kotak barang biar aman, pengiriman cukup lama dari jakarta ke medan sekitar smingguan, barangnya keren, walau agak kecewa ternyata bagian atas(colokan) ternyata plastik tapi slebihnya di lapis karet. overal = Greatjob",positive,5
"barang bagus, cukup memuaskan",positive,4
"Baik dan oke, saya beli yang 4 giga,  tapi yang datang 64 giga,  bagaimana nih, statusnya saya punya flasdisk?",positive,5
"TV sudah ada HDMI dan USB hanya USB tak bisa movie, mohon deskripsi diubah sesuai dengan fungsi",negative,2
Ini kunci produk Microsoft nya dimana ya? enggak bisa dipakai tanpa itu,negative,2
Item arrived ini perfect condition and stil working wel until today. Fast delivery and great customer service/communication.  Thanks,negative,3
kualitas produk baik pengiriman cepat terima kasih lazada,positive,5
"seperti bekas,sudah dibuka. huh...",negative,1
goid,positive,5
cukup puas belum senang karena ada yang kurang faham!wajah_bosan!,negative,3
sudah pernah mencoba semua tv merk lain dari yang ber merk sampai yang enggak ber merk. Cuma tv ini yang murah. Spek dewa.. panel led philips enggak perlu diragukan lagi.,positive,5
"Barang dipesan tanggal 18 Juni 2017 terima hari ini Selasa tanggal 20 Juni 2017, cepat juga ya, tapi setelah dihidupkan layar bergaris, mohon bisa ditukar yang lebih baik, kepercayaan pelanggan itu nomor 1",negative,2
"pesan tanggal 12 sore, barang sampai tanggal 14 sore. ada port usb, ada kartu garansi, barang overal berfungsi dengan baik. invoice dikirim via email 3 hari setelah barang diterima. terima kasih samsung dan lazada.",positive,5
sangat kecewa pengiriman sangat lama,negative,2
"flashdisk corrupt bisa menyimpan tapi file ya enggak bisa di buka,kapasitas yang di cantum kan enggak sesuai,baru kali beli di lazada kena tipu",negative,1
"Saya menunggu seharian, kenapa enggak di proses sama sekali?  Padahal saya meminta pengiriman via gojek loh...",negative,1
lazada yang terbaik,positive,5
Kabel tidak ada,negative,1
"Original sesuai deskripsi, pengiriman juga cepat banget, respon seller top markotop. Pokoke mantul.. sangat direkomendasikan. Terima kasih",positive,5
"bagus sandisknya,cepat pengirimannya",positive,5
"Mantap gan,harga murah mantap,packing mantap,barang mantap,segel orisinal mantap,seller mantap,lazada mantap,semuanya mantap,pokoknya mantap gan",positive,5
Gemebel gblk masa corup pas copy file najis tlol,negative,2
"Lumayan cepat,kondisi bagus",negative,2
"Mantab lah Amanah Kasih,  barang sudah sampai dalam waktu 3 hari. Sertelah saya buka barangnya dalam kondisi yang baik dan tidak rusak",positive,4
Barang bagus . Asli Tapi benar kata orang di bawah ane Lama benar sampai nya Mungkin ini barang laku keras .. sip deh,positive,5
"kurirnya ark expres,katanya baru tapi enggak ngecewain gan.mantap..barang sampai tadi siang2,belum dicoba..setelah ane coba baru ganti reviewnya lagi gan",positive,4
Item is ini good condition. Satisfied with this product,positive,5
enggak mengecewakan dan semoga awet . Thanks lazada.,positive,4
barang tidak sesuai item dan sangat mengecewakan...walo kebaca cuma satu data video yang bisa diputar.selebihnya enggak bisa,negative,1
maaf lazada barang nya dicoba tapi indak baca dia mengecewakan,positive,5
"Tvnya rusak!!! enggak bisa di apa-apa ini.... saya telp service centre nya... bilang ada kerusakan di software kami yang belum bisa kami perbaiki... untuk sementara ditunggu sampai software terbaharui, nanti akan secara otomatis terbaharui... bagaimana mungkin? Tvnya saja belum terkoneksi internet... enggak bisa masuk menu dan enggak ada respon.... aneh ah.... wes balik duit saja wes..... semoga enggak ribet....",negative,1
Barang tidak diterima,negative,1
"order tanggal 11.11 diterima tanggal 17.11, tidak ada vip card,padahal beli pas 11.11 lazada. tolong konfirmasinya admin soal vip card yang dijanjikan saat promo 11.11 untuk lazada yang lebih baik. ditunggu konfirmasinya...",negative,3
barang di terima tapi rusak pecah,negative,1
Saya pesan dari tanggal 09/11/2016 sampai hari ini tanggal 17/11/2016 barang belum saya terima ?,negative,1
"Murah, cepat , dan bagus.. Hanya saja used space 29gb.. Tidak sampai 32gb",negative,3
ternyata setelah beberapa kali pemakaian keepatan menambah kadang bisa sampai 100MB,positive,5
Di jamin orisinal,positive,5
"Pesan tanggal 11, datang tanggal 13, pembayaran melalui COD, pelayanan sangat bagus, kualitas TV bagus, saya suka, hanya saja packing nya kurang tebal buble nya, tapi masih tergolong rapi, harga sangat terjangkau, bisa stgah nya kalo beli smart tv merk lain, smart tv 40 inc pertama saya yang saya beli pertama juga di lazada, kekurangan nya yaitu tidak ada VIP card nya, tetapi pihak lazada sudah konfirmasi bahwa VIP card akan di kirim max 15 hari setelah barang diterima, terima kasih lazada,,",negative,1
"barang sesuai pesanan, cepat buat copy file film cuma sayang barangnya terlalu kecil gampang keselip",positive,5
"beli sewaktu promo harbolnas, eh habis beli cek lapak lain langganan lebih murah 40 ribuan, menyesal juga sebetulnya mengira sudah flashsale lzd dah mantap eh tertipu. packing minim benar ngeri cuma packing plastik hitam dan bubblewrap tipis dilakban, mudah-mudahan pas pengiriman enggak habis terombang ambing dan masih perfect performanya. thanks gan semoga bisa jadi feedback kedepannya. sukses selalu.",negative,3
Trimakasih lazada laptopnya bagus pengiriman cepat,positive,5
"tidak sesuai deskripsi, seharusnya dapat kabel data malah dapat kabel otg.",negative,1
this is very disappointing. good received is different what was order and take to long tapi arrive. never going tapi order from this supplier.,negative,1
"barang lama sampenya, bikin deg deg ser. pas sampai langsung cek ..dan barang bagus. belum coba copy paste file sih. semoga memuaskan.",positive,4
"barang sudah sampai tepat waktu ,tapi bonus kuotanya yang di iklankan enggak dikirimkan ,,,?",negative,2
sudah sampai dan kecewanya Batre nya kurang bagus tidak dipakaipun batre nya habis sendiri dan datangnya juga lama,negative,3
barang sudah sampai cuma belum di cek di karena kan saat barang sampai saya tidak ada di rumah,negative,3
"pertama terima barang, terkesan sampai suami ngeluh kok enggak bisa connect usb, berkali2 baik pakai flashdisk maupun pakai sambungan usb kabel hp, baru hari ini otak atik benar-benar enggak bisa malah ada tulisan sambungkan av ada tapi sambungkan usb enggak ada, tapi ada colokannya 2 dbelakang, kan bikin sensi lama-lama gue ajuin saja pengembalian. kecewa deh dkira ini tv bagus enggak tau nya enggak jelas",negative,1
"produk datang sangat cepat kemarin dipesan besoknya sampai,barang juga orisinal cuma satu kelemahannya yaitu sangat mudah panas",positive,5
"barang oke speaker lumayan tapi tidak certified netflix padahal tujuan utama saya beli android tv untuk itu. mungkin lebih teliti lagi sebelum membeli karena saya sering lihat2 review bisa netflix , tapi ternyata buat yang 50inch saja",negative,3
saya senang sekali,positive,5
"kualitas sangat mengecewakan,  susah conect.  harus berkali2 di colok baru conect",negative,1
"kecewa banget, pas dipakai semua file yang aku pindah ke flashdisk jadi rusak. video jadi enggak bisa diputar. padahal pas seblum di pindah file masih bagus. :(",negative,1
flashdisk nya jelek enggak bisa berfungsi saat di isi musik enggak jalan aneh,negative,1
Kemasannya penyok & barang yang saya terima cop kabelnya putus jadi enggak bisa kepakai,negative,1
"katanya dapat hdmi, tapi trnyta enggak",negative,3
"kecewa berat, katanya 64 GB ternyata hanya 2 GB pokoknya kecewa !jempol_ke_bawah!!jempol_ke_bawah!!jempol_ke_bawah!!jempol_ke_bawah! baru awal beli barang di lazada sudah kena tipu",negative,1
"Pesannya 32 GB, yang datang 64 GB, sayang nya enggak bisa menyimpan data, kecewa banget, terima kasih Lazada",negative,1
produknya kurang bagus karena di saat-saat tertentu TV error dan harus restart ulang kemudian harus instal ulang,negative,3
"saat Download mp3 ada yang bisa, tapi banyak yang enggak bisa",negative,2
BARANG TIDAK SESUAI,negative,1
"Terimakasih, barang sudah sampai 2 hari yang lalu, packingan mantap banget, meskipun Flashdisknya sudah ada tempatnya, tapi masih di packing lagi pakai kardus, pokoknya mantap dah, benar benar Limited Edition, Thanks Lazada Team. Masih bintang 4, soalnya belum di coba flashdisknya, semoga awet.",positive,4
sesuai dengan harapan,positive,4
"sudah DATANG dengan SELAMAT mantap, THANKS BUAT SEMUANYA saja",negative,3
"Saya sebagai costumer tetap LAZADA kecewa dengan pelayanan yang tidak ada response dari email, CS, ataupun  keluhan2 atau Ulasan2 yang telah saya sampaikan termasuk kualitas yang tidak sesuai dan tidak dapat dipergunakan, LAZADA hanya diam saja tidak membantu costumer untuk melanjutkan kepada sellers apalagi refund ?",negative,1
kapasitasy kurang bagus aturany kalau kosong enggak bnyak firus tapi nieh bnyak firus sangat kecewe,negative,1
original dengan hologram. dengan garansi 10 tahun.,positive,5
Ini Chasenya doang Ya,negative,3
Alhamdulillah beroperasi normal,positive,4
bareng nya enggak bisa di baca rusak,negative,1
"Bagus, lebih bagus kalo ada soft pouch atau carry bagnya akan lebih berguna lagi.",negative,3
"Semoga awet.....packing rapi, respon dan pengiriman cepat....terima kasih",positive,5
Kenapa barang saya belum datang ya? Katanya terakhit tanggal 5 Desember,negative,2
"sudah 10 hari barang belum di terima, beda dengan OL shop lain yang di saat bersamaan pesan barang tapi sudah sampai di tujuan",negative,1
"sangat tidak memuaskan, file tidak dapat dibuka",negative,1
belum dicoba sih nanti saya ulas lagi kalo sudah ke pakai.. dari penampilan sih meyakinkan.,negative,3
"setiap dimasuki file, file nya jadi error enggak kebaca.",negative,2
Mantap barangnya ....,positive,5
"Barang lu busuk kagak ke pakai, hancur semuanya... Kecewa berat...",negative,1
"Barang bagus sesuai dengan deskripsi,100% original!!",positive,5
Sudah bayar transfer 3 minggu enggak dteng2 barangnya tapi di pemberitahuannya sudah diterima tapi barangnya belum dateng2.. wah parah nih,negative,1
Love iiit...thanks a million,positive,5
apa sama harganya dengan yang tertulis<saya beri*dulu karena bulum pernah caba  Tolong di jawab ya lazada,negative,1
pesan warna gold dikasih warna merah. dichat enggak dibales. pengiriman cepat cuma seller enggak komunikatif. barang belum dicoba,negative,3
"Alhamdulilah barangnya bagus enggak ada yang lecet, awalnya ragu beli O-line kalau elektronik ternyata lebih murah dan sama dengan dtoko !jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!",positive,5
"gan barang yang kamu kirim tidak berfungsi, harap kirim lagi barang yang berfungsi, kalau saya kembalikan bagaimana biaya pengiriman?",positive,5
"barang sudah mendarat dengan selamat,thanks lazada",positive,5
Bagus& cepat sampai,positive,5
bagaimana di terima barNgnya pecah tidak sesuai,negative,1
pesennya micro SD sandisk 32GB 2 buah dan flashdisk toshiba 64GB 1 buah yang datang flashdisk semua 3,negative,1
"gambar tidak bagus dan ada merah2, pada layar, saya sandingkan dengan produk lain, supaya kelihatan perbedaanya, ternyata memang benar tv 24inch sharpnya enggak beres, kecewa. pengin di meminta tukar baru",negative,1
"Barang bagus,memori 29gb terbacanya bukan 32gb,semoga awet amin",negative,2
"Bagus, tapi kalau buat ngopy kok panas ya?? Itu kenapa??",negative,3
yes barang sudah sampai terima kasih lazada.. selalu puas belanja di sini.. Barang orisinal,positive,5
barang bagus sesuai expextasi...thx lazada,positive,5
Barang dan kemasan ok punya and sudah di tes good quality.,positive,5
"mantap gan, hardisknya sampai dengan selamat lengkap sama hardcasenya paketnya juga dibungkus aman dan rapi. respon selllernya juga cepat sukses bang recomended seller",positive,5
"puas,mantap. thanks lazada & seller.",positive,5
Saya sangat-sangat kecewa banget kenapa sih sudah di tranfer malah di batalin barang nya bagaimana sih lazada...,negative,1
"Setelah menunggu seminggu,  akhirnya barangnya datang juga..  TV nya oke, cuma suaranya yang kurang keluar... Tks lazada..",negative,3
"Mantap tv jernih dan langsung dapat update ketika tersambung di wifi. Remote responsif. Desain oke, pesan senin siang, selasa siang deh sampai. Jos cooca.",positive,5
good product good seller good logistic..,positive,5
"Saya sudah order 2 bulan tapi tak kunjung datang,..kapan mau dikirim bos,....",negative,1
