content,label
"Barang bagus, pengiriman cepat, sayang packaging seada-adanya. pesanan untuk menambahkan bubble wrap juga tidak diindahkan. respon juga tidak bagus.",Negative
di aplikasikan bukannya ban tambah hitam malah tambah kotor,Negative
"terimakasih, recommended seller",Positive
kecewa dengan pelayanan toko ini. ada barang bermasalah disuruh tekan komplain tetapi kenyataannya ribet dibelakangnya. kapok belanja disini. barang hanya senilai 7rb tetapi meminta video sampai 3x & barang tidak berfungsi masih saja menolak komplain. semoga berkah,Negative
size KECIL BANGET.,Negative
barang bagus dan pengiriman cepat,Positive
"baru di pakai dengan pemakaian priNegativei, standar 1 jam perhari, 3 hari sudah rusak...mengecewakan mutu barangnya. saya beli 2, tinggal sisa satu lagi untuk membuktikan kwalitas stik ini berapa hari tahan.?",Negative
Baru pakai sekali per nya lepas2 terus ampas,Negative
barang yang saya terima tidak sesuai pesanan. barang yang saya order adalah ukuran 58x40 tapi yang datang adalah ukuran 57x30. dan tidak ada merek kecewa banget dan tidak mau order lagi.,Negative
"Stik berfungsi normal. Sudah coba connect ke PC windows, maupun macOS (bigsur) semua aman. Plug n play di steam dan apple arcade. Packaging rapi, seller fast response.",Positive
Produk Berfungsi Dengan Baik.,Positive
pas dan simpel,Positive
katanya disuruh pakai bubblewrap untuk keamanan barang... tapi tetap saja barangnya enggak dikasih bubblewrap. padahal berbayar,Negative
Pelayanan nya enggak seperti biasanya..... ?? PHP,Negative
"Tidak ada pengaman sama sekali, bubblewrap juga enggak ada",Negative
Kualitas produk bagus ??. Jahitan rapi. Desainnya cantik ??. cuma kekurangannya kalo isi banyak kartu jadi sesak hehe,Positive
Bukunya cepat rontok lem nya enggak kuat,Negative
brownis nya penyek. untung enggak hancur. SANGAT KECEWA SAMA PENGIRIMAN NYA #ANTARAJA. LELET DAN BIKIN BROWNIS SAYA PENYEK. TOKPED harus NYA BLACKLIST TUH ANTARAJA,Negative
"Seller kurang komunikatif, saya pesan warna biru, tapi dikirim warna pink. dan tanpa pemberitahuan sebelumnya. Karena saya beli untuk kado, jadi tidak untuk digunakan sendiri. Mohon kedepannya diperbaiki.",Negative
"Barang sesuai, Terima kasih",Positive
pembelian Kesekian kalinya dan biasanya dikemas pakai kardus tapi yang dikirim cuma pakai bubble wrap dan pecah lagi. ajukan barang rusak katanya bukan kesalahan toko tapi pas dicek masa patahannya/ serpihannya kurang. saya coba satuin tapi ada bagian yang memang enggak ada. apa di pengiriman mereka buka bubble wrap terus diganti begitu?,Negative
"barang sesuai , pengiriman cepat , terima kasih ??",Positive
"barang orisinal, bagus, sesuai pesanan. packing rapi, buble wrap tebal, jadi barang aman. hanya terkendala di jasa pengiriman,",Positive
"terakhir chat sekaligus memastikan bilangnya merek GM Bear yang akan dikirim, ternyata kardusnya saja yang merek GM Bear tapi isinya merek lain BUCK-I. Barang datang enggak sesuai kesepakatan. Ini mah bohong namanya...",Negative
"masyaallah bagus payung nya.. untuk pertama kali gunain Tokopedia langsung beli payung ditoko ini.. tidak mengecewakan pokok nya, barang nya masyaallah bagus..????",Positive
"Bulan lalu beli sepaket sama standnya..jadinya sampai lama ke Kupang NT karena buru fre ongkir wkwk. Kainnya memang tipe kasar di tangan, tapi justru cocok dipakai green screen karena enggak gampang robek n kotor.. pakai rekam video juga ngejreng, pas lah.. kalo beli sama standnya, jangan lupa beli jepitnya juga",Positive
jelek banget nyesal jadi nya,Negative
Tidak sesuai dengan kualitasnya dan panjangnya di gambar,Negative
"parah kecewa banget bilang bahan yang tebal tapi datang tipis murahan, mana pesanan di kali 4 nilainya hasilnya jelek banget, jangan mau pesan di toko ini parah bgt",Negative
"mantap?? barang bagus banget, seller ramah dan responsif",Positive
"ribet pemakaian , enggak di menyarankan beli",Negative
Kurang teliti mengira produk asli ex aussie ternyata ex Kalbe...kemasan label merk sama bikin misleading...enggak worth itu 330rb per 90 pcs padahal ex import 350rb per 150pcs...enggak recommend,Negative
"selalu puas beli disini, cepat sampai packing rapi dapat hadiah pula",Positive
"Pelayanan yang sangat buruk. Saya pesan dengan menggunakan grab instan jam 10 pagi, baru di antar sekitar jam 1/2 5 sore. Beberapa kali chat, lama sekali respons nya. Sangat tidak profesional melayani konsumen",Negative
"Gueeeercep pol! nanya2 di jam 9, jam 10 transaksi, jam 12 barang sudah sampai dari tangerang ke sudirman. packing terbukti aman karena saat pengiriman terjadi hujan (instant courier), pas unboxing isi paket tetap kering! sukses terus gan! recsel!",Positive
"busa tipis ukuran kecil sekali pakai sobek, harga mahal",Negative
"enggak ada sablon di box nya, harga mahal pula",Negative
"Official store saja seperti ini bagaimana kalo beli di toko lain?? sudah sampai tahun baru enggak ada penyelesaian, dari pembelian awal Desember saya sudah ingatkan padahal pastikan bareng bagus, pas sampai besoknya langsung saya keluhkan tutupnya enggak bisa dipasang, tanggal 19 toko menyatakan bersedia kirim tutup yang baru, semua ada buktinya di chat saya... tapi bukan main bertele2, enggak menawarkan solusi nyata. Saya beli kapan ini karena butuh yang ada tutup kacanya, malah dikirim tutup yang enggak bisa dipasang! Brand dan pelayanan kualitas rendah, pengalaman yang sangat mengecewakan. Mengirim barang enggak berfungsi, namanya penipuan. enggak akan beli carote lagi, enggak akan saya rekomendasi.",Negative
Alhamdulillah untuk pengiriman yang kedua tidak pecah dan aman sampai tujuan ????,Positive
mantap banget,Positive
DUANYA LAGI GOIB,Negative
"terima kasih banyak gan, sukses selalu pelayanan mantap barang asli. sukses selalu untuk seller dan semoga bisa terus kasih harga dan pelayanan yang mantap",Positive
"jujur kecewa, sudah beli kesekian kali. baru diminum sehari bsknya sudah asem. jadi enggak bisa diminum. Mohon dipastikan tanggal kadaluarsanya.",Negative
"respon cepat,packing aman,banyak bonus nya.pemesanan yang ke 2x nya.terima kasih agan sukses selalu",Positive
Cuma menambah gatel saja kasihan lihat kucingku:�),Negative
"Order tanggal 28 feb 22 baru diterima hari ini tanggal 4 Mar 22, Diketerangan Estimasi diterima tanggal 1-2 Maret 22, padahal sama sama jakarta, cukup sekali saja beli disini, kapok. NOT RECOMMENDED SELLER.",Negative
kualitasnya mengecewakan..belum dipakai sudah rusak bola joinnya..,Negative
"orang nnya responnya jutek banget,, biasa saja kali, saya cuma bertanya enggak mengajak debat,, sombong banget penjual kayak begini...",Negative
"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama",Positive
packing kardusnyasperti sudah di buka.. enggak rapi..,Negative
"mantap paket sudah sampai,terima kasih ya gan.sukses selalu gan ??????????",Positive
"cepat banget sampai, packing termat sangat aman dan tidak bocor, bubble wrap tebel sekali, belum dicoba semoga bermanfaat dengan baik",Positive
"untuk barang nya lumayan bagus wkwk ada harga ada kualitas enggak masalah, respon barang nya juga cukup bagus sensitif nya",Positive
"Baju bagus, tanpa cacat dan harga bersahabat",Positive
Pengiriman cepat. barang lumayan,Positive
Desain ergonomis. Gampang dipakai,Positive
"Penjualnya sama sekali tidak komunikatif, barang kosong diganti barang lain tanpa konfirmasi terlebih dahulu ke pembeli. Next time kalau jualan, pelayanannya lebih ditingkatkan lagi mbak / mas, informasiin ke pembeli dulu kalo barang kosong, jangan seenak udel main ganti2 barang, entar situ yang ribet dan rugi sendiri balik2in barang, ganti ongkirnya yakhan.",Negative
kualitas luar biasa,Positive
"barang yang dikirim harusnya di cek dulu, konsumen kan byr bukan gratis. masa paku rivert nya yang sebelah ada tutup penahannya. yang sebelahnya enggak ada tutup penahannya, jadi copotlah kalo di pakai. bagaimana sih...",Negative
Material Produk Bagus. Produk Sesuai. Kualitas Produk Bagus. Produk Berfungsi Dengan Baik.,Positive
trimkasih bonus nya,Positive
Packingnya rapi banget dan wrapnya tebal. Produk original. Dikasih bonus air diffuser. Thank you,Positive
"Mantap barang cepat sampenya, seller Positive respon harga pas kualitas oke rekomen banget pokoknya",Positive
"baunya pasaran, prtama kali pakai semua orang sekitar gue sakit kepala.. jangan terlalu expektasi tinggi... rugi kalian harga segitu..",Negative
kondisi buku krg bagus dan ada halaman tidak bisa terbaca. Balasan penjual yang seenak jidatnya,Negative
sablonnya jelek bgt,Negative
"Terima kasih, Spatoeid. Packaging rapi, aman dan pesanan komplit??",Positive
"enggak rapi banget dalemnya, kayak enggak di QC atau entah karena diskon jadi barang yang agak rusak. Cukup kecewa sih",Negative
"Barang cepat sampai, tapi ada sedikit keteken kardus hpnya. semoga enggak kenapa� hpnya",Positive
"yaampun.... mentang� Rp. 0 kali nih ya karena penguna baru... baju sih baju tapi bagaimana mau dipakai lobang lehernya itu kecil amed,, anak yang 11 tahun pun enggak bisa pakai... padahal mah lumayan lah bahannya walaupun tipis..",Negative
talinya sudah putus kok dimasuki lagi ??,Negative
barang tipis tidak sesuai yang dibilang tebal kapok belanja disini,Negative
"Harga bersaing, barang sesuai pesanan. Saya menambah extra packing kardus dan bubble wrap supaya barang aman dan benar sampai dengan selamat alhamdulillaah.. Saya sengaja beli dengan tujuan untuk mungut sampah puntung rokok dan saya tanyakan ke Seller apakah bisa, kemudian Seller menjawab bisa. Setelah sampai saya tes dan berhasil bisa untuk mungut sampah puntung rokok. Memakainya mudah, hanya saja lumayan juga ya ternyata beratnya kalo sudah lama megangnya pegel juga hehe.. Anyways, terima kasih ya Seller :)",Positive
baru pakai di resleting depan langsung rusak gambar bagian belakang kotor,Negative
"Kurang cocok untuk bayi kulit sensitif. beberapa kali pakai, kulit bayi jadi beruntusan.",Negative
"raknya letoy banget. kalo naro sepatu lebih dari 6 pasang takut roboh. mengira kuat, ternyata letoy banget",Negative
"pengiriman lama, ditanya dulu baru sadar",Negative
"Baru 2 hari pemakaian, Kindle Paperwhite nya rusak. Penjual tidak mau di-return dan bantu klaim garansi. Sedih banget... ????????",Negative
enggak DIKASIH ADAPTOR GEPENG NYA. tertipu SAYA,Negative
pesan 2 yang di kirim cuman 1 sudah bayar ongkir 2 Kg lagi rugi rugi kapok beli di sini,Negative
enggak efek. buang duit mending beli parfum smprot biasa.,Negative
"Seller very slow response, semua step selalu last minute baru lanjut. Ketika official store lain, hanya butuh 1-2 maks 3 hari barang sampai setelah order, ini baru diterima setelah 5 hari",Negative
murah meriah tapi bagus..nyaman dipakai..tulisan juga terlihat lebih rapi..,Positive
paaaaas banget ukurannya buat menggantikan tempat sampah lama. barang bagus warna cantik. miniso enggak pernah ngecewain sihKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.,Positive
Positive sesuai pesanan terima kasih pas anak saya suka,Positive
Orderan sesuai dan kualitasnya juga ok. Pengiriman tidak terlalu lama.,Positive
Mantap barangnya,Positive
"Harga terjangkau!. Recomended. Warna sesuai. pengiriman cepat, benar-benar blackout, tambah sukses tokonya, saya sudah pesan satu lagi buat disebelahnya ??????",Positive
"Susah di pakainya, angin banyak yang bocor,",Negative
Nyaman dipakai. Modelnya cantik ??.,Positive
Packing good ??,Positive
paketany ru sampai langsung di cek salah satu stik nya analog nya rusak...diorder yang ke-2x nya...tolong jika order lagi tolong dicek kondisi stiknya sebelum dikirim...terimakasih,Negative
"kaos kaki sangat tipis, saat sudah transaksi respon penjual sangat lambat proses pengiriman",Negative
Baru dipakai 6x charger indikator sudah enggak nyala. sudah enggak bisa dipakai. bagaimana ini? sampai Sekarang belum ada tindakan nyata pengurusan garansi 28/10,Negative
Harganya ok banget dengan keiritan solution tineco ini. Lantai jadi keset bersih dan wanginya enggak lebay. Mantap,Positive
"pesan hari selasa malam, sampai rumah rabu sore.. kamis masih aman, jumat pagi di minum sudah asem.. padahal masih banyak.. jadi kecewa :(",Negative
kecewa.. beli nya 3 pcs tetapi yang datang hanya 2 pcs,Negative
Barang Sampai tapi banyak yang tergores dan penyok di penyangga nya :(,Negative
"pengiriman cepat, barang bagus packing rapi, terimakasih",Positive
"Bau makanan tidak nyaman, dan rasa tidak enak.",Negative
"Penjual ramah, barangnya bagus, sesuai dengan pesanan, packing rapi, padahal cuman pesan 1 ??????????....",Positive
"lumayan bagus bahan a , cepat juga proses pengiriman a",Positive
"Barang sudah di terima dengan baik dan rapi, suara nya oke... Thanks",Positive
suka banget kakaknya ramah banget dan responsif juga!!!! thank u,Positive
jujur untuk harga segini sudah melebihi ekspektasi saya. nyaman dan jahitan rapi enggak ada yang brodol2,Positive
"Pelayanan seller Positive, sayang converternya enggak bisa dipakai alias error, beli 2 error 2 2 nya ??",Negative
"barang yang di datang tidak sesuai pesanan, proses komplain sangat lama dan berbelit belit",Negative
Rapi dan enak dipakai,Positive
"Barang tiba sudah bocor dan botol sudah kosong padahal kardus dan bubble wrap masih utuh. Jelas tutup botolnya tidak ada segel. Penjual berdalih kesalahan pada pihak ekspedisi dan harus klaim asuransi. Saya sudah lengkapi permintaan asuransi upload KTP, foto produk & video. Tapi klaim todak disetujui dan dana diteruskan ke penjual. Sangat kecewa sekelas official store servisnya seperti ini.",Negative
yang datang sangat-sangat beda dengan yang di foto,Negative
Barangnya original ??. Packaging aman ??.,Positive
"yang motif ada yang Cacat ...meminta 2 motif dikasih 1 dan polos 3 kwalitas kurang bagus, maklum barang china masih bagus buatan lokal",Negative
"enggak guna dibeli, aplikasi semua enggak bisa. Moka Cashlez semua enggak bisa. dulu beli apa juga enggak connect. no recomended. harga mahal. support jelek",Negative
barang sesuai dan pengiriman cepat,Positive
Teksturnya keras. Hasilnya tebal. Gampang dipakai. Gampang dibawa-bawa. Packaging aman ??. Proses pesanan cepat.,Positive
"Beli 3 barang, hanya dikirim 2. Saat komplain dijanjikan barang akan dikirim yang kurangnya. Ternyata dikembalikan uang. Sangat mengecewakan. Sepertinya tidak mau rugi bayar ongkir lagi,jadi barang tidak dikirim.",Negative
Kendaraan menjadi kinclong kembali! Mantap!. Kendaraan menjadi kinclong kembali! Mantap!. Senang banget ada home servicenya!. Senang banget bisa di pasangin di bengkelnya.,Positive
"Hore dapat harga kejar diskon.. ternyata produk orisinal, paking aman, isiny banyak n pulpen nya enak di pakai.. anak juga suka banget.. terima kasih joyko",Positive
"Fast response, diproses & dikirim langsung, dikemas dengan baik (rapi & sangat aman), pengiriman sangat cepat, harga ekonomis (murah), pesanan lengkap sesuai, kualitas produk sangat baik (lentur & melekat kuat), Trusted Seller, produk & penjual sangat direkomendasikan, Terima Kasih.",Positive
"review barang: kualitas bahannya cukup bagus, tapi enggak empuk bagaimana juga sih, kalo duduk lama pantat pun masih terasa panas. review penjual: pesan sabtu siang, hari rabu dpnnya baru dikirim. padahal butuh cepat buat yang lagi sakit ?? maaf ya enggak bisa kasih Bintang 5.",Negative
"seller super ramah, bertanya apapun dibalas, kooperatif, sukses terus gaaaan mantap ??????????????????",Positive
"Respon Admin buruk, Benar seperti ulasan yang lain, seakan chat dengan Robot, sudah Note buat jual, minta Packing Aman, malah datang penyok2,Exp meminta lama, minimal seperti Review yang lain 30 Okt, Eh malah sengaja dikirim Experience Bulan Juli (deskripsi memang bulan Juli)Ketawalah sekarang para Admin PT Bayer... nanti pasti datang Saat Menangis??????",Negative
"setelah beberapa lama barang sudah agak rusak, padahal pemakaian jarang",Negative
"fast respon, sesuai pesanan, kualitas bagus semoga makin berkah",Positive
